779	1	0.693097	
780	2	0.692947	
781	3	0.692697	
782	4	0.692347	
783	5	0.691897	
784	4	0.692347	
785	3	0.692697	
786	4	0.692347	
787	3	0.692697	
788	4	0.692347	
789	3	0.692697	
790	4	0.692347	
791	3	0.692697	
792	2	0.692947	
793	3	0.692697	
794	4	0.692347	
795	3	0.692697	
796	2	0.692947	
797	3	0.692697	
798	2	0.692947	
799	1	0.693097	
800	0	0.693147	
801	1	0.693097	
802	0	0.693147	
803	1	0.693097	
804	0	0.693147	
805	-1	0.693097	
806	0	0.693147	
807	-1	0.693097	
808	-2	0.692947	
809	-1	0.693097	
810	-2	0.692947	
811	-1	0.693097	
812	-2	0.692947	
813	-3	0.692697	
814	-4	0.692347	
815	-5	0.691897	
816	-4	0.692347	
817	-5	0.691897	
818	-6	0.691346	
819	-5	0.691897	
820	-6	0.691346	
821	-7	0.690695	
822	-6	0.691346	
823	-7	0.690695	
824	-6	0.691346	
825	-7	0.690695	
826	-6	0.691346	
827	-5	0.691897	
828	-4	0.692347	
829	-5	0.691897	
830	-6	0.691346	
831	-7	0.690695	
832	-8	0.689944	
833	-9	0.689092	
834	-8	0.689944	
835	-9	0.689092	
836	-8	0.689944	
837	-7	0.690695	
838	-6	0.691346	
839	-7	0.690695	
840	-8	0.689944	
841	-7	0.690695	
842	-6	0.691346	
843	-5	0.691897	
844	-4	0.692347	
845	-5	0.691897	
846	-4	0.692347	
847	-5	0.691897	
848	-4	0.692347	
849	-5	0.691897	
850	-4	0.692347	
851	-3	0.692697	
852	-2	0.692947	
853	-1	0.693097	
854	0	0.693147	
855	1	0.693097	
856	2	0.692947	
857	3	0.692697	
858	2	0.692947	
859	1	0.693097	
860	0	0.693147	
861	-1	0.693097	
862	0	0.693147	
863	-1	0.693097	
864	0	0.693147	
865	-1	0.693097	
866	-2	0.692947	
867	-1	0.693097	
868	0	0.693147	
869	-1	0.693097	
870	-2	0.692947	
871	-3	0.692697	
872	-4	0.692347	
873	-3	0.692697	
874	-4	0.692347	
875	-5	0.691897	
876	-4	0.692347	
877	-5	0.691897	
878	-4	0.692347	
879	-5	0.691897	
880	-6	0.691346	
881	-5	0.691897	
882	-4	0.692347	
883	-3	0.692697	
884	-2	0.692947	
885	-1	0.693097	
886	0	0.693147	
887	1	0.693097	
888	0	0.693147	
889	1	0.693097	
890	0	0.693147	
891	-1	0.693097	
892	0	0.693147	
893	-1	0.693097	
894	-2	0.692947	
895	-1	0.693097	
896	-2	0.692947	
897	-3	0.692697	
898	-4	0.692347	
899	-5	0.691897	
900	-6	0.691346	
901	-7	0.690695	
902	-8	0.689944	
903	-7	0.690695	
904	-6	0.691346	
905	-7	0.690695	
906	-8	0.689944	
907	-9	0.689092	
908	-10	0.688139	
909	-11	0.687085	
910	-12	0.68593	
911	-11	0.687085	
912	-12	0.68593	
913	-11	0.687085	
914	-10	0.688139	
915	-11	0.687085	
916	-12	0.68593	
917	-11	0.687085	
918	-10	0.688139	
919	-11	0.687085	
920	-10	0.688139	
921	-11	0.687085	
922	-10	0.688139	
923	-11	0.687085	
924	-12	0.68593	
925	-13	0.684673	
926	-12	0.68593	
927	-11	0.687085	
928	-12	0.68593	
929	-11	0.687085	
930	-10	0.688139	
931	-9	0.689092	
932	-10	0.688139	
933	-11	0.687085	
934	-10	0.688139	
935	-11	0.687085	
936	-12	0.68593	
937	-11	0.687085	
938	-10	0.688139	
939	-9	0.689092	
940	-10	0.688139	
941	-11	0.687085	
942	-10	0.688139	
943	-11	0.687085	
944	-10	0.688139	
945	-11	0.687085	
946	-10	0.688139	
947	-9	0.689092	
948	-10	0.688139	
949	-11	0.687085	
950	-10	0.688139	
951	-11	0.687085	
952	-10	0.688139	
953	-9	0.689092	
954	-10	0.688139	
955	-11	0.687085	
956	-12	0.68593	
957	-11	0.687085	
958	-12	0.68593	
959	-13	0.684673	
960	-12	0.68593	
961	-11	0.687085	
962	-10	0.688139	
963	-11	0.687085	
964	-12	0.68593	
965	-13	0.684673	
966	-12	0.68593	
967	-13	0.684673	
968	-14	0.683315	
